mainshock_id,mainshock_time,mainshock_lat,mainshock_lon,mainshock_mag,mainshock_depth,early_aftershock_count,early_max_mag,early_mean_mag,early_energy_sum,has_target_aftershock,target_max_mag,target_time_to_max_days,advanced_early_event_count,bath_deficit,bath_early_max_mag,bath_valid,gr_b_value,gr_a_value,gr_mc,gr_n,gr_valid,productivity_index,omori_p,omori_c,omori_k,omori_nll,omori_n,omori_p_boundary_hit,omori_valid,anisotropy_major_axis_km,anisotropy_minor_axis_km,anisotropy_axis_ratio,anisotropy_azimuth_deg,anisotropy_n,anisotropy_valid,count_1h,energy_1h,count_6h,energy_6h,count_12h,energy_12h,count_24h,energy_24h,count_72h,energy_72h,etas_mu,etas_K0,etas_alpha,etas_c,etas_p,etas_nll,etas_n,etas_valid,plate_type_SUB,plate_type_OTF,plate_type_OSR,plate_type_UNK,plate_boundary_distance_km,nearest_plate_boundary_type,strike1,dip1,rake1,strike2,dip2,rake2,fault_type,fault_type_Thrust,fault_type_Normal,fault_type_Strike_Slip,fault_type_Unknown,fault_type_NF,fault_type_SS,fault_type_TF,fault_type_UNK,plunge_P,trend_P,plunge_T,trend_T,f_clvd,gcmt_time_diff_seconds,gcmt_distance_km,focal_mechanism_valid
iscgem792753,1970-08-11 10:22:21.760000+00:00,-14.066,166.666,6.9,20.0,2,6.38,6.195,299735936796740.2,False,,,2,0.5200000000000005,6.38,True,,,,2,False,,,,,,2,False,False,,,,,2,False,0,0.0,0,0.0,0,0.0,2,299735936796740.2,2,299735936796740.2,,,,,,,2,False,0,0,0,1,40.134237899246784,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem792811,1970-08-12 09:24:15.910000+00:00,11.889,-86.704,6.52,55.0,1,5.93,5.93,49545019080479.055,False,,,1,0.5899999999999999,5.93,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,1,49545019080479.055,1,49545019080479.055,1,49545019080479.055,1,49545019080479.055,,,,,,,1,False,1,0,0,0,123.44602981404347,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem792985,1970-08-18 17:52:09.220000+00:00,60.578,-145.518,6.07,27.1,0,0.0,0.0,0.0,False,,,0,6.07,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,199.53029885508414,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem793157,1970-08-24 12:30:19.120000+00:00,-56.412,-142.635,6.4,16.7,0,0.0,0.0,0.0,False,,,0,6.4,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,8.835738515129707,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem793243,1970-08-27 16:22:24.460000+00:00,-15.23,-173.218,6.03,10.0,0,0.0,0.0,0.0,False,,,0,6.03,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,50.863908034472814,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem793250,1970-08-28 01:02:47.020000+00:00,-4.651,153.185,6.48,59.2,0,0.0,0.0,0.0,False,,,0,6.48,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,21.337320761291146,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem791596,1970-09-01 05:11:15.650000+00:00,17.722,147.675,6.6,24.7,0,0.0,0.0,0.0,False,,,0,6.6,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,17.295927755163234,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem791667,1970-09-03 09:32:21.130000+00:00,-16.947,167.839,6.11,17.0,0,0.0,0.0,0.0,False,,,0,6.11,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,86.94894753855577,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem791993,1970-09-14 09:44:55.370000+00:00,38.774,142.306,6.43,45.2,0,0.0,0.0,0.0,False,,,0,6.43,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,193.4520272070386,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem792044,1970-09-16 01:49:19.890000+00:00,13.133,144.533,6.02,30.0,0,0.0,0.0,0.0,False,,,0,6.02,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,85.07503589585792,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem792259,1970-09-23 12:04:55.380000+00:00,-6.46,154.621,6.35,38.1,1,6.06,6.06,77624711662869.28,True,6.1,5.75738125,1,0.29000000000000004,6.06,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,1,77624711662869.28,1,77624711662869.28,1,77624711662869.28,,,,,,,1,False,0,0,0,1,7.243366376628696,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem792345,1970-09-27 03:38:38.880000+00:00,6.401,-77.407,6.57,10.0,0,0.0,0.0,0.0,True,5.11,22.17014976851852,0,6.57,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,80.29267677827558,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem792410,1970-09-29 06:03:26.860000+00:00,-13.501,166.663,6.27,50.0,0,0.0,0.0,0.0,False,,,0,6.27,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,24.099376035753277,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem790976,1970-10-10 08:53:05.800000+00:00,-3.49,86.145,6.3,29.4,0,0.0,0.0,0.0,False,,,0,6.3,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,4.255491794316576,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem790994,1970-10-11 03:16:50.370000+00:00,-31.999,-178.039,6.5,25.7,1,6.24,6.24,144543977074592.8,False,,,1,0.2599999999999998,6.24,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,1,144543977074592.8,1,144543977074592.8,1,144543977074592.8,1,144543977074592.8,,,,,,,1,False,1,0,0,0,50.123619424557994,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem790996,1970-10-11 03:30:02.010000+00:00,26.869,129.788,6.04,15.0,0,0.0,0.0,0.0,False,,,0,6.04,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,13.889260648080423,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem791107,1970-10-14 18:15:39.610000+00:00,43.438,147.922,6.49,33.7,1,6.09,6.09,86099375218459.81,False,,,1,0.40000000000000036,6.09,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,1,86099375218459.81,1,86099375218459.81,1,86099375218459.81,1,86099375218459.81,,,,,,,1,False,1,0,0,0,55.73728187370882,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem791152,1970-10-16 05:26:13.100000+00:00,39.273,140.75,6.2,11.9,0,0.0,0.0,0.0,False,,,0,6.2,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,260.2871293029105,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem791408,1970-10-25 15:09:50.570000+00:00,9.096,93.885,6.34,23.7,0,0.0,0.0,0.0,False,,,0,6.34,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,14.170896017481976,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgemsup791511,1970-10-29 02:23:23.880000+00:00,-41.361,80.434,6.0,20.0,0,0.0,0.0,0.0,False,,,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,17.588134525700152,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem791579,1970-10-31 17:53:14.060000+00:00,-4.98,145.414,6.9,59.5,1,5.53,5.53,12445146117713.818,True,6.3,8.509762037037037,1,1.37,5.53,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,1,12445146117713.818,1,12445146117713.818,,,,,,,1,False,0,0,0,1,50.364121189298544,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem789784,1970-11-02 10:13:34.590000+00:00,-15.573,-175.965,6.15,10.0,0,0.0,0.0,0.0,False,,,0,6.15,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,55.8344715924017,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem789999,1970-11-08 14:58:56.540000+00:00,9.09,126.401,6.13,30.0,0,0.0,0.0,0.0,False,,,0,6.13,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,57.27451514330881,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem790008,1970-11-08 22:35:46.620000+00:00,-3.383,135.607,6.7,22.4,0,0.0,0.0,0.0,False,,,0,6.7,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,13.755241193811264,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem790180,1970-11-13 14:16:23.740000+00:00,11.935,123.95,6.58,21.7,0,0.0,0.0,0.0,False,,,0,6.58,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,217.88871081223778,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem790201,1970-11-14 07:58:21.080000+00:00,22.846,121.388,6.2,25.0,0,0.0,0.0,0.0,False,,,0,6.2,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,112.12882298142871,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem790310,1970-11-18 09:45:28.120000+00:00,-3.505,148.993,6.12,18.6,0,0.0,0.0,0.0,False,,,0,6.12,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,7.5675247120542934,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem790319,1970-11-18 20:10:57.070000+00:00,-28.867,-112.835,6.0,10.0,0,0.0,0.0,0.0,False,,,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,17.480175686514738,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgemsup790629,1970-11-28 14:45:34.200000+00:00,-21.019,-69.86,6.0,45.2,0,0.0,0.0,0.0,False,,,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,57.45480819446034,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem790645,1970-11-29 06:01:18.380000+00:00,-11.76,-13.968,6.36,11.7,0,0.0,0.0,0.0,False,,,0,6.36,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,12.889406894681683,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem788799,1970-12-01 21:09:38.100000+00:00,51.317,-175.409,6.07,31.0,1,5.77,5.77,28510182675038.98,False,,,1,0.3000000000000007,5.77,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,1,28510182675038.98,1,28510182675038.98,1,28510182675038.98,1,28510182675038.98,,,,,,,1,False,1,0,0,0,95.45629903632317,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem788837,1970-12-02 15:54:22.020000+00:00,-11.072,163.459,6.97,30.0,0,0.0,0.0,0.0,False,,,0,6.97,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,19.37370180820204,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem788901,1970-12-04 17:08:50.930000+00:00,-23.25,-70.031,6.5,45.2,0,0.0,0.0,0.0,False,,,0,6.5,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,149.3657195046117,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem788955,1970-12-06 20:20:52.530000+00:00,41.775,143.686,6.51,39.7,0,0.0,0.0,0.0,True,5.58,24.72961134259259,0,6.51,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,157.60188035982367,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem789000,1970-12-08 19:30:08.120000+00:00,-30.877,-71.179,6.39,48.9,0,0.0,0.0,0.0,False,,,0,6.39,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,159.9357620973823,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem789028,1970-12-10 04:34:40.150000+00:00,-4.044,-80.661,7.2,19.2,7,5.73,5.335714285714286,61713595486065.73,True,5.88,16.143973842592594,7,1.4699999999999998,5.73,True,1.5200306866613773,8.59725454198728,5.1,7,True,-2.346966401974637,,,,,7,False,False,19.151695319909848,6.862552225217046,2.790754036018156,67.83769306419234,7,True,1,7413102413009.192,3,13566465996306.627,4,28877340613126.883,5,33293045086660.004,7,61713595486065.734,,,,,,,7,False,0,0,0,1,93.88193605896835,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem789314,1970-12-19 10:38:07.170000+00:00,-1.6,99.911,6.13,43.2,0,0.0,0.0,0.0,False,,,0,6.13,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,165.07041936794437,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem789478,1970-12-25 12:53:36.860000+00:00,-0.406,-19.249,6.15,16.0,0,0.0,0.0,0.0,False,,,0,6.15,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,16.815150264178207,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem789605,1970-12-28 20:03:26.960000+00:00,-5.219,153.577,6.56,61.5,0,0.0,0.0,0.0,False,,,0,6.56,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,24.81019525118497,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem789614,1970-12-29 02:26:10.140000+00:00,-10.504,161.412,6.66,41.0,0,0.0,0.0,0.0,False,,,0,6.66,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,73.62963488555407,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem787884,1971-01-03 17:35:43.310000+00:00,-55.852,-2.583,6.69,29.4,0,0.0,0.0,0.0,False,,,0,6.69,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,32.28828068744073,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem787995,1971-01-08 14:45:31.120000+00:00,47.292,154.302,6.15,30.9,0,0.0,0.0,0.0,True,5.74,25.8316380787037,0,6.15,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,76.16883560452057,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem788036,1971-01-10 07:17:05.120000+00:00,-3.212,139.735,7.7,26.9,12,6.61,5.875833333333333,940994813447078.2,True,5.78,1.4516140046296295,12,1.0899999999999999,6.61,True,1.6703633919355854,10.554114016755973,5.9,5,True,-2.307684101148034,2.5,0.6282948778637393,9.660456898705297,-13.923932633551736,12,True,False,34.19946679254939,6.763351357915343,5.056585852592853,144.67169192300793,12,True,0,0.0,4,577746174142178.0,8,802245279053545.1,11,894756711307152.4,12,940994813447078.2,1.0000000000000004e-06,0.12443488302563883,0.6067776170118963,0.05,1.0,-12.15926420806355,12,True,0,0,0,1,9.016657159839186,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem788372,1971-01-19 03:16:56.170000+00:00,23.775,-108.688,6.0,35.0,0,0.0,0.0,0.0,False,,,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,9.4297119837016,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem788524,1971-01-25 00:18:26.010000+00:00,-9.735,151.433,6.12,22.9,0,0.0,0.0,0.0,False,,,0,6.12,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,6.54670660828273,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem786793,1971-02-01 05:19:23.320000+00:00,51.529,-173.076,6.05,25.0,0,0.0,0.0,0.0,False,,,0,6.05,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,93.13693811592225,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem786889,1971-02-04 15:33:29.010000+00:00,0.624,98.738,6.97,26.8,0,0.0,0.0,0.0,False,,,0,6.97,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,195.90207155022426,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem786954,1971-02-07 02:29:29.070000+00:00,51.341,-176.85,6.91,30.0,3,5.86,5.663333333333334,67198592541752.98,True,5.51,1.4350027777777778,3,1.0499999999999998,5.86,True,,,,3,False,,,,,,3,False,False,11.317383495060128,3.275726178600706,3.4549235430583463,22.381435036989586,3,True,3,67198592541752.98,3,67198592541752.98,3,67198592541752.98,3,67198592541752.98,3,67198592541752.98,,,,,,,3,False,1,0,0,0,142.7672861945095,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem787022,1971-02-08 21:04:20.870000+00:00,-63.434,-61.39,6.99,14.7,0,0.0,0.0,0.0,False,,,0,6.99,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,48.799350588655166,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
ci3347678,1971-02-09 14:00:41.920000+00:00,34.416,-118.37,6.6,8.95,41,5.8,4.3500000000000005,76776842432522.83,True,4.43,8.659842361111112,39,0.7999999999999998,5.8,True,1.1391330672872189,6.175595554197503,4.1,32,True,-1.3426826898981403,1.336116332136973,0.0015061493634880433,1.600168306723077,-196.3140143172621,39,False,True,5.044562070768851,3.237043713386997,1.5583855262462936,12.174218510175905,39,True,30,75033618327641.86,32,75600967072336.22,32,75600967072336.22,36,76308466408071.55,39,76561824797530.03,0.722632870696978,0.14594030910849298,0.5701151240577572,0.0015061493634880433,1.336116332136973,-196.68086646483033,39,True,0,0,0,1,29.790513747765765,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem786128,1971-03-03 14:46:31.880000+00:00,25.856,-110.048,6.0,24.8,0,0.0,0.0,0.0,False,,,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,13.100005455377191,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem786342,1971-03-13 15:47:59.450000+00:00,-18.339,173.731,6.06,20.0,0,0.0,0.0,0.0,False,,,0,6.06,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,37.41467801929194,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem786349,1971-03-13 23:51:33.790000+00:00,50.45,-130.336,6.15,12.5,0,0.0,0.0,0.0,False,,,0,6.15,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,8.066210588461274,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem786399,1971-03-16 12:32:31.250000+00:00,-10.936,163.707,6.36,25.1,0,0.0,0.0,0.0,False,,,0,6.36,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,29.593025453419862,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem786403,1971-03-16 20:35:17.060000+00:00,8.416,127.054,6.04,22.4,0,0.0,0.0,0.0,False,,,0,6.04,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,9.618514824375394,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem786547,1971-03-23 09:26:29.280000+00:00,70.956,-7.114,6.14,15.2,0,0.0,0.0,0.0,False,,,0,6.14,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,64.7078430869647,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem786548,1971-03-23 09:52:10.920000+00:00,41.494,79.248,6.07,9.5,3,5.8,5.47,43067222031296.0,True,5.06,23.55679976851852,3,0.27000000000000046,5.8,True,,,,3,False,,,,,,3,False,False,8.04525651031873,4.121901024234571,1.9518315609756103,84.51987896092861,3,True,0,0.0,0,0.0,1,31622776601683.793,1,31622776601683.793,3,43067222031296.0,,,,,,,3,False,0,0,0,1,1225.4770990388758,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem786580,1971-03-24 13:54:19.650000+00:00,35.486,98.134,6.0,10.0,0,0.0,0.0,0.0,False,,,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,974.6638678579051,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem786706,1971-03-28 08:23:20.540000+00:00,11.882,95.058,6.28,16.3,0,0.0,0.0,0.0,False,,,0,6.28,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,2.8785224291453138,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem785314,1971-04-04 10:15:36.440000+00:00,-56.29,-122.733,6.5,10.0,0,0.0,0.0,0.0,False,,,0,6.5,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,81.45717298022545,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem785331,1971-04-04 18:39:39.710000+00:00,38.378,142.232,6.06,41.9,0,0.0,0.0,0.0,False,,,0,6.06,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,191.18712561417402,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem785417,1971-04-07 04:59:38.820000+00:00,2.502,129.116,6.59,26.8,0,0.0,0.0,0.0,False,,,0,6.59,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,11.967418186728915,SUB,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem785559,1971-04-12 19:03:23.170000+00:00,28.279,55.684,6.04,10.0,0,0.0,0.0,0.0,False,,,0,6.04,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,140.78546989914406,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem785990,1971-04-28 15:32:02.230000+00:00,22.935,101.121,6.04,10.0,0,0.0,0.0,0.0,False,,,0,6.04,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,579.3080174136458,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
iscgem786031,1971-04-29 19:56:14.440000+00:00,12.715,122.293,6.03,10.0,0,0.0,0.0,0.0,False,,,0,6.03,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,310.9446563768315,UNK,,,,,,,Unknown,0,0,0,1,0,0,0,1,,,,,,,,False
